tenant_id,SalesOrgID,SalesRegion,SalesSubRegion,SalesState,SalesUnit,BLOrgID,BLRegion,BLSub-Region,BLDomain,BLComp,AcctID,AccountName,Sector,Industry,OrderNumber,CreateDate,ClosureDate,StartDate,EndDate,ProductID,ServiceLine,Service (Offer),TechID,Partner,Technology,ServiceMode,OrderType,ServiceType,EngagementType,ProjectValue,Margin%,CM%,Cross Sell 1 Service,Cross Sell 1 Technology,Cross Sell 1 Partner,Cross Sell 1 Projected Value,Cross Sell 1 CM,Cross Sell 2 Service,Cross Sell 2 Technology,Cross Sell 2 Partner,Cross Sell 2 Projected Value,Cross Sell 2 CM,Cross Sell 3 Service,Cross Sell 3 Technology,Cross Sell 3 Partner,Cross Sell 3 Projected Value,Cross Sell 3 CM,Up Sell 1 Service,Up Sell 1 Partner,Up Sell 1 Technology,Up Sell 1 Projected Value,Up Sell 1 CM,Up Sell 2 Service,Up Sell 2 Partner,Up Sell 2 Technology,Up Sell 2 Projected Value,Up Sell 2 CM,Up Sell 3 Service,Up Sell 3 Partner,Up Sell 3 Technology,Up Sell 3 Projected Value,Up Sell 3 CM
P2SCSJ91BR52L8U,SR#010154,West,West-S,GUJARAT,RAJKOT,BL#03030399,North,North-NE,LifeSciences,Management,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 5157048,16-10-2022,2023-02-13 00:00:00,20-03-2023,04-01-2024,P#0302,Digital,Apps Integration,T#0367,OpsGenie,OpsGenie (Incident Management),Direct,New,Design,FP,64233092,19.2400057435809,12358450.5900796,Data Architecture,AltspaceVR (Social VR Platform),AltspaceVR,31474215.08,14163396.786,Migrations,JavaScript,Open Source,32733183.6832,2945986.531487999,Enterprise Planning,Environmental Engineering,Arcadis,36006502.05152,3829782.490934399,Data Architecture,AltspaceVR (Social VR Platform),AltspaceVR,31474215.08,14163396.786,Migrations,JavaScript,Open Source,32733183.6832,2945986.531487999,Enterprise Planning,Environmental Engineering,Arcadis,36006502.05152,3829782.490934399
P2SCSJ91BR52L8U,SR#010124,North,North-C,UTTAR PRADESH,GREATER NOIDA,BL#04040444,South,South-W,Finance,Architect,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 3797777,02-06-2024,2024-08-23 00:00:00,19-10-2024,22-01-2025,P#0203,ERD,Embedded Systems,T#0155,BMC,BMC TrueSight (Infrastructure Management),Direct,New,Run,R&R,93464055,28.9025609778272,27013505.488725,Integrations,ServiceNow ITSM,Servicenow,40189543.65,17281503.7695,Digital Experience,OpenStack (Cloud Infrastructure Management),OpenStack,44610393.4515,6691559.017724999,Engg OS Services,Engineering Procurement,Fluor Corporation,49071432.79665,8699026.7230425,Integrations,ServiceNow ITSM,Servicenow,40189543.65,17281503.7695,Digital Experience,OpenStack (Cloud Infrastructure Management),OpenStack,44610393.4515,6691559.017724999,Engg OS Services,Engineering Procurement,Fluor Corporation,49071432.79665,8699026.7230425
P2SCSJ91BR52L8U,SR#010160,West,West-DW,MAHARASHTRA,AURANGABAD,BL#03010699,North,North-C,Telecom,Management,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 6551072,15-06-2023,2023-10-07 00:00:00,22-10-2023,24-09-2024,P#0906,Consulting,Enterprise Planning,T#0251,Hewlett Packard,HPE SimpliVity,Captive,New,Manage,FP,41610076,35.6807790172752,14846799.2664802,Maintenance,Sauce Labs Testing Cloud,Sauce Labs,16644030.4,4327447.904,Connectivity & Comms,BMC TrueSight (Infrastructure Management),BMC,17642672.224,1764267.2224,CySec-Monitor,VMware,Dell Technologies,19406939.4464,2293547.38912,Maintenance,Sauce Labs Testing Cloud,Sauce Labs,16644030.4,4327447.904,Connectivity & Comms,BMC TrueSight (Infrastructure Management),BMC,17642672.224,1764267.2224,CySec-Monitor,VMware,Dell Technologies,19406939.4464,2293547.38912
P2SCSJ91BR52L8U,SR#010154,West,West-S,GUJARAT,RAJKOT,BL#04030399,South,South-S,LifeSciences,Management,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 9122988,20-01-2021,2021-03-20 00:00:00,11-04-2021,21-12-2021,P#0902,Consulting,AI Management,T#0157,Bootstrap,Bootstrap,Direct,New,Type,T&M,34098631,37.4730674547536,12777802.9957775,Apps Maintenance,Subsea Engineering,TechnipFMC,15344383.95,5677422.061500001,CRM,Applitools Visual AI,Applitools,16418490.8265,2134403.807445,Supply Chain,ReadyAPI,SmartBear,18060339.90915,2774724.949678501,Apps Maintenance,Subsea Engineering,TechnipFMC,15344383.95,5677422.061500001,CRM,Applitools Visual AI,Applitools,16418490.8265,2134403.807445,Supply Chain,ReadyAPI,SmartBear,18060339.90915,2774724.949678501
P2SCSJ91BR52L8U,SR#010120,North,West-N,RAJASTHAN,JAIPUR,BL#05020444,West,West-N,Finance,Architect,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 2661189,16-12-2023,2024-03-23 00:00:00,23-04-2024,28-09-2024,P#0906,Consulting,Enterprise Planning,T#0383,Parsons Corporation,Infrastructure Engineering,Direct,Renewal,Build,R&R,57958115,32.4681301567981,18817916.2146267,Engg OS Services,Procore (Construction Project Management),Procore,23183246.0,9041465.94,Estate & CMDB,IBM Watson,IBM,23415078.46,2107357.0614,Customer Experince,Google Cloud Console (Cloud Management),Google Cloud Console,25756586.306,2739564.17982,Engg OS Services,Procore (Construction Project Management),Procore,23183246.0,9041465.94,Estate & CMDB,IBM Watson,IBM,23415078.46,2107357.0614,Customer Experince,Google Cloud Console (Cloud Management),Google Cloud Console,25756586.306,2739564.17982
P2SCSJ91BR52L8U,SR#010144,South,South-N,TAMIL NADU,THOOTHUKUDI,BL#05020555,West,West-N,Consumer,Operations,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 4274777,09-05-2024,2024-07-23 00:00:00,05-09-2024,29-05-2025,P#0901,Consulting,Digital Experience,T#0282,Joomla,Joomla,Captive,New,Type,PPU,14507036,19.3694773865119,2809937.05747314,Systems Engineering,Infrastructure Engineering,Parsons Corporation,5802814.4,1798872.464,Supply Chain,Falcon (Endpoint Protection),CrowdStrike,5860842.544000001,879126.3816000001,Apps Management,Airtable (Collaboration and Database),Airtable,6446926.798400002,1142864.29608,Systems Engineering,Infrastructure Engineering,Parsons Corporation,5802814.4,1798872.464,Supply Chain,Falcon (Endpoint Protection),CrowdStrike,5860842.544000001,879126.3816000001,Apps Management,Airtable (Collaboration and Database),Airtable,6446926.798400002,1142864.29608
P2SCSJ91BR52L8U,SR#010151,West,West-S,GUJARAT,GANDHINAGAR,BL#03040122,North,North-SC,Public Sector,Process,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 3153638,12-04-2023,02-06-2023,17-07-2023,21-06-2024,P#0305,Digital,Data Mining,T#0276,Java,Java (Programming Language for Android),Direct,Renewal,Build,PPU,42344868,8.14140179299942,3447465.84259523,Migrations,Rapid PLM Services,Rapid PLM,21172434.0,6140005.859999999,Network Management,Arena PLM,Arena Solutions,22442780.04,2917561.4052,Apps Rationalization,Azure,Microsoft,24687058.044,3792829.826760001,Migrations,Rapid PLM Services,Rapid PLM,21172434.0,6140005.859999999,Network Management,Arena PLM,Arena Solutions,22442780.04,2917561.4052,Apps Rationalization,Azure,Microsoft,24687058.044,3792829.826760001
P2SCSJ91BR52L8U,SR#010161,West,West-DW,MAHARASHTRA,MUMBAI,BL#04030599,South,South-S,Consumer,Management,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 1147986,03-02-2024,04-03-2024,04-04-2024,30-10-2024,P#0503,Cloud,Management,T#0147,BeyondTrust,BeyondTrust ITSM,Captive,New,Run,FP,39690183,10.5595991569417,4191124.22945664,Connected Systems,ManageEngine ServiceDesk Plus,ManageEngine,18257484.18,5294670.412199999,Data Mining,Prisma Cloud (Cloud Security),Palo Alto Networks,18805208.7054,2068572.957594,AI & Analytics,SPSS,IBM,20685729.57594,2689144.8448722,Connected Systems,ManageEngine ServiceDesk Plus,ManageEngine,18257484.18,5294670.412199999,Data Mining,Prisma Cloud (Cloud Security),Palo Alto Networks,18805208.7054,2068572.957594,AI & Analytics,SPSS,IBM,20685729.57594,2689144.8448722
P2SCSJ91BR52L8U,SR#010122,North,North-C,UTTAR PRADESH,AGRA,BL#04020322,South,South-NE,LifeSciences,Process,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 5293098,06-03-2021,10-04-2021,08-06-2021,23-01-2022,P#0503,Cloud,Management,T#0360,Open Source,Rust,Captive,New,Build,FP,43609873,13.9813549536403,6097251.13896175,Migration Services,Safety and Pharmacovigilance,Oracle Health Sciences,19188344.12,4797086.03,Data Engineering,Asset Integrity Management,Wood Group,20339644.7672,1830568.029048,CySec-Secure,Kodular (Drag-and-Drop App Builder),Kodular,22373609.24392,2379738.4377624,Migration Services,Safety and Pharmacovigilance,Oracle Health Sciences,19188344.12,4797086.03,Data Engineering,Asset Integrity Management,Wood Group,20339644.7672,1830568.029048,CySec-Secure,Kodular (Drag-and-Drop App Builder),Kodular,22373609.24392,2379738.4377624
P2SCSJ91BR52L8U,SR#010143,South,South-N,TAMIL NADU,KUMBAKONAM,BL#01020433,Central,Central-W,Finance,Design,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 4331218,08-12-2021,05-04-2022,05-05-2022,19-03-2023,P#0907,Consulting,Compliance,T#0233,Golder Associates-WSP,Geotechnical Engineering,Captive,New,Manage,T&M,41201769,19.6832524809227,8109848.21887654,Apps Maintenance,Prometheus (Monitoring and Alerting),Prometheus,21836937.57,5459234.3925,Migrations,Unity (VR and Metaverse Development Platform),Unity,23802261.9513,2618248.814643,Apps Rationalization,Environmental Remediation,Parsons Corporation,26182488.14643,3403723.4590359,Apps Maintenance,Prometheus (Monitoring and Alerting),Prometheus,21836937.57,5459234.3925,Migrations,Unity (VR and Metaverse Development Platform),Unity,23802261.9513,2618248.814643,Apps Rationalization,Environmental Remediation,Parsons Corporation,26182488.14643,3403723.4590359
P2SCSJ91BR52L8U,SR#010165,West,West-DW,MAHARASHTRA,NAVI MUMBAI,BL#03030544,North,North-NE,Consumer,Architect,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 1740130,24-10-2022,12-02-2023,02-04-2023,17-02-2024,P#0803,Infra,Estate & CMDB,T#0250,Hewlett Packard,HPE OneView,Captive,AMC,Run,FP,72140727,15.7870304343284,11388878.5270357,Test Management,Chef (Configuration Management),Chef,39677399.85,10316123.961,Apps Maintenance,Sauce Labs Testing Cloud,Sauce Labs,43248365.8365,6054771.217110001,Supply Chain,Cisco Umbrella (Cloud Security),Cisco,47573202.42015001,7871202.582243002,Test Management,Chef (Configuration Management),Chef,39677399.85,10316123.961,Apps Maintenance,Sauce Labs Testing Cloud,Sauce Labs,43248365.8365,6054771.217110001,Supply Chain,Cisco Umbrella (Cloud Security),Cisco,47573202.42015001,7871202.582243002
P2SCSJ91BR52L8U,SR#010147,West,West-S,GUJARAT,AHMEDABAD,BL#03050344,North,North-SN,LifeSciences,Architect,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 6533666,26-02-2024,26-04-2024,24-05-2024,18-01-2025,P#0306,Digital,Data Architecture,T#0117,AltspaceVR,AltspaceVR (Social VR Platform),Captive,New,Manage,R&R,55433359,27.8502443418224,15438325.9283796,CySec-Monitor,Rapid7 InsightIDR (SIEM and Endpoint Detection),Rapid7,24945011.55,4989002.310000001,Estate & CMDB,Samsung Odyssey VR Headsets,Samsung,26940612.474,2963467.372140001,Data Mining,Pipedrive (Sales CRM),Pipedrive,29634673.72140001,3852507.583782001,CySec-Monitor,Rapid7 InsightIDR (SIEM and Endpoint Detection),Rapid7,24945011.55,4989002.310000001,Estate & CMDB,Samsung Odyssey VR Headsets,Samsung,26940612.474,2963467.372140001,Data Mining,Pipedrive (Sales CRM),Pipedrive,29634673.72140001,3852507.583782001
P2SCSJ91BR52L8U,SR#010134,South,South-S,KERALA,ALUVA,BL#03040322,North,North-SC,LifeSciences,Process,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 8876291,04-11-2022,22-01-2023,08-02-2023,14-10-2023,P#0601,PBS,Integrations,T#0436,Servicenow,ServiceNow ITSM,Direct,Renewal,Run,T&M,50911237,36.7120473510755,18690557.4344583,Digital Experience,Infrastructure Development,Burns & McDonnell,23928281.39,9571312.556,Data Engineering,TOPdesk,Topdesk,26321109.529,2105688.76232,Engg OS Services,Shell Scripting,Open Source,28953220.4819,2737395.391016,Digital Experience,Infrastructure Development,Burns & McDonnell,23928281.39,9571312.556,Data Engineering,TOPdesk,Topdesk,26321109.529,2105688.76232,Engg OS Services,Shell Scripting,Open Source,28953220.4819,2737395.391016
P2SCSJ91BR52L8U,SR#010158,West,West-S,GUJARAT,VALLABH VIDYANAGAR,BL#03040233,North,North-SC,Engineering,Design,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 4984659,13-05-2022,15-06-2022,09-07-2022,20-01-2023,P#0603,PBS,Maintenance,T#0429,Sauce Labs,Sauce Labs Testing Cloud,Direct,New,Design,T&M,32401729,19.5992907777806,6350509.08373846,Workplace Services,Google Cloud Console (Cloud Management),Google Cloud Console,14256760.76,4562163.4432,Embedded Systems,"Xcode, Swift",Apple,15682436.836,2038716.78868,Apps Maintenance,Klaviyo (Email Marketing),Klaviyo,17250680.5196,2650331.825284,Workplace Services,Google Cloud Console (Cloud Management),Google Cloud Console,14256760.76,4562163.4432,Embedded Systems,"Xcode, Swift",Apple,15682436.836,2038716.78868,Apps Maintenance,Klaviyo (Email Marketing),Klaviyo,17250680.5196,2650331.825284
P2SCSJ91BR52L8U,SR#010157,West,West-S,GUJARAT,VADODARA,BL#04030211,South,South-S,Engineering,Technical,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 9435000,05-09-2021,18-12-2021,16-01-2022,21-09-2022,P#0402,CSD,Apps Maintenance,T#0476,TechnipFMC,Subsea Engineering,Direct,New,Build,FP,36362023,18.0659695810544,6569152.014236,Migration Services,Google Cloud Console (Cloud Management),Google Cloud Console,21453593.57,8366901.4923,CySec-Architecture,Bluehost,Bluehost,23598952.927,2831874.35124,Connected Systems,Boomi,Dell Technologies,25958848.2197,3681436.656612,Migration Services,Google Cloud Console (Cloud Management),Google Cloud Console,21453593.57,8366901.4923,CySec-Architecture,Bluehost,Bluehost,23598952.927,2831874.35124,Connected Systems,Boomi,Dell Technologies,25958848.2197,3681436.656612
P2SCSJ91BR52L8U,SR#010156,West,West-S,GUJARAT,UMBERGAON,BL#02020522,East,East-C4,Consumer,Process,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 4181068,09-02-2024,18-03-2024,04-04-2024,28-02-2025,P#0204,ERD,Engg OS Services,T#0394,Procore,Procore (Construction Project Management),Direct,AMC,Build,FP,68150918,8.03777528864232,5477817.64598689,Network Management,"Oculus Rift, Horizon Workrooms",Meta,30667913.1,11347127.847,Supply Chain,Adobe Experience Manager,Adobe,32814667.017,4922200.05255,Systems Engineering,Wrike (Project Management),Wrike,36096133.71870001,6398860.068315,Network Management,"Oculus Rift, Horizon Workrooms",Meta,30667913.1,11347127.847,Supply Chain,Adobe Experience Manager,Adobe,32814667.017,4922200.05255,Systems Engineering,Wrike (Project Management),Wrike,36096133.71870001,6398860.068315
P2SCSJ91BR52L8U,SR#010102,Central,Central-E,CHHATTISGARH,RAIPUR,BL#03050611,North,North-SN,Telecom,Technical,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 4177179,20-01-2024,05-04-2024,30-04-2024,09-04-2025,P#0201,ERD,Systems Engineering,T#0383,Parsons Corporation,Infrastructure Engineering,Captive,New,Design,FP,37187852,34.1774563646357,12709861.8902453,Automation,Nimble (Social CRM),Nimble,17478290.44,5418270.0364,DevOps,Splunk (Cloud Data Analysis),Splunk,17653073.3444,1588776.600996,Engg OS Services,OpenStack (Cloud Infrastructure Management),OpenStack,19418380.67884,2065409.581294799,Automation,Nimble (Social CRM),Nimble,17478290.44,5418270.0364,DevOps,Splunk (Cloud Data Analysis),Splunk,17653073.3444,1588776.600996,Engg OS Services,OpenStack (Cloud Infrastructure Management),OpenStack,19418380.67884,2065409.581294799
P2SCSJ91BR52L8U,SR#010109,North,North-SC,DELHI,DELHI,BL#04040555,South,South-W,Consumer,Operations,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 6868437,26-01-2023,22-03-2023,16-05-2023,20-11-2023,P#0602,PBS,Migrations,T#0406,Rapid PLM,Rapid PLM Services,Direct,New,Manage,FP,67492273,25.2429138729469,17037016.3442842,CySec-Architecture,Urban Planning,AECOM,33071213.77,8929227.7179,Data Architecture,Offshore Engineering,McDermott International,37039759.42240001,3703975.942240001,Test Env & Data Serv,Adobe PhoneGap (Apache Cordova),Adobe,40743735.36464001,4815168.724912001,CySec-Architecture,Urban Planning,AECOM,33071213.77,8929227.7179,Data Architecture,Offshore Engineering,McDermott International,37039759.42240001,3703975.942240001,Test Env & Data Serv,Adobe PhoneGap (Apache Cordova),Adobe,40743735.36464001,4815168.724912001
P2SCSJ91BR52L8U,SR#010145,South,South-NE,TELANGANA,HYDERABAD,BL#02010433,East,East-C1,Finance,Design,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 5871914,13-09-2022,13-12-2022,11-01-2023,29-06-2023,P#0205,ERD,Connected Systems,T#0300,ManageEngine,ManageEngine ServiceDesk Plus,Captive,Renewal,Manage,T&M,47578754,37.9596634788247,18060734.9058178,Cy-Sec-Ops,Corona SDK (Cross-Platform Development),Corona SDK,23789377.0,5947344.25,Customization,Medidata Solutions,Dassault Systèmes,26168314.7,2616831.470000001,Data Mining,Datadog (Infrastructure Monitoring),Datadog,28785146.17000001,3401880.911000001,Cy-Sec-Ops,Corona SDK (Cross-Platform Development),Corona SDK,23789377.0,5947344.25,Customization,Medidata Solutions,Dassault Systèmes,26168314.7,2616831.470000001,Data Mining,Datadog (Infrastructure Monitoring),Datadog,28785146.17000001,3401880.911000001
P2SCSJ91BR52L8U,SR#010112,North,North-SS,HARYANA,SONEPAT,BL#01020555,Central,Central-W,Consumer,Operations,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 8738491,30-04-2020,06-06-2020,13-07-2020,22-05-2021,P#0501,Cloud,Migration Services,T#0375,Oracle Health Sciences,Safety and Pharmacovigilance,Direct,New,Manage,T&M,39096405,22.7297712852751,8886523.43726489,Customer Experince,Project Management,Arcadis,16029526.05,7052991.461999999,Setup & Deployment,Go (Golang),Open Source,17953069.176,2333898.99288,Data Mining,McAfee Total Protection,McAfee,19748376.0936,3034068.690744,Customer Experince,Project Management,Arcadis,16029526.05,7052991.461999999,Setup & Deployment,Go (Golang),Open Source,17953069.176,2333898.99288,Data Mining,McAfee Total Protection,McAfee,19748376.0936,3034068.690744
P2SCSJ91BR52L8U,SR#010122,North,North-C,UTTAR PRADESH,AGRA,BL#03040355,North,North-SC,LifeSciences,Operations,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 4163685,04-10-2019,25-12-2019,18-01-2020,06-09-2020,P#0402,CSD,Apps Maintenance,T#0396,Prometheus,Prometheus (Monitoring and Alerting),Captive,New,Manage,FP,43382109,35.2236567164932,15280765.1505349,Maintenance,HPE SimpliVity,Hewlett Packard,24293981.04,10446411.8472,Apps Maintenance,Kaseya VSA (Virtual System Administrator),Kaseya,25265740.2816,3537203.639424001,Supply Chain,OutSystems (Low-Code Development Platform),OutSystems,27792314.30976,4598364.731251202,Maintenance,HPE SimpliVity,Hewlett Packard,24293981.04,10446411.8472,Apps Maintenance,Kaseya VSA (Virtual System Administrator),Kaseya,25265740.2816,3537203.639424001,Supply Chain,OutSystems (Low-Code Development Platform),OutSystems,27792314.30976,4598364.731251202
P2SCSJ91BR52L8U,SR#010154,West,West-S,GUJARAT,RAJKOT,BL#05010111,West,West-DW,Public Sector,Technical,ID#33178258,ADANI WILMAR LIMITED,Edible Oil,Solvent Extraction,OR# 8175534,30-09-2022,25-11-2022,18-12-2022,04-10-2023,P#0701,QET,Test Management,T#0172,Chef,Chef (Configuration Management),Direct,New,Run,R&R,70614382,31.1986558879689,22030738.0475958,Supply Chain,Ahrefs,Ahrefs,28951896.62,11870277.6142,Migrations,Diagnostic Imaging Solutions,Siemens Healthineers,32136605.2482,3856392.629784,Embedded Systems,AppDynamics (Cloud APM),AppDynamics,35350265.77302,5013310.418719199,Supply Chain,Ahrefs,Ahrefs,28951896.62,11870277.6142,Migrations,Diagnostic Imaging Solutions,Siemens Healthineers,32136605.2482,3856392.629784,Embedded Systems,AppDynamics (Cloud APM),AppDynamics,35350265.77302,5013310.418719199
P2SCSJ91BR52L8U,SR#010149,West,West-S,GUJARAT,Atul,BL#04040233,South,South-W,Engineering,Design,ID#49126435,ACCELYA SOLUTIONS INDIA LIMITED,IT - Software,Computers - Software - Medium / Small,OR# 6007205,21-12-2023,10-02-2024,23-03-2024,29-12-2024,P#0103,CySec,CySec-Monitor,T#0407,Rapid7,Rapid7 InsightIDR (SIEM and Endpoint Detection),Captive,AMC,Build,FP,59300606,15.5142092564023,9200020.1051547,Automation,Erlang,Open Source,31429321.18,11314555.6248,CySec-Architecture,Applitools Visual AI,Applitools,34572253.29800001,2765780.263840001,DevOps,Acronis Cyber Protect,Acronis,38029478.62780001,3595514.342992001,Automation,Erlang,Open Source,31429321.18,11314555.6248,CySec-Architecture,Applitools Visual AI,Applitools,34572253.29800001,2765780.263840001,DevOps,Acronis Cyber Protect,Acronis,38029478.62780001,3595514.342992001
P2SCSJ91BR52L8U,SR#010169,West,West-DW,MAHARASHTRA,THANE,BL#04030322,South,South-S,LifeSciences,Process,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 2700377,04-04-2021,01-06-2021,26-06-2021,24-03-2022,P#0901,Consulting,Digital Experience,T#0162,Burns & McDonnell,Infrastructure Development,Captive,New,Manage,FP,36429242,19.3949309377137,7065426.32703259,Test Env & Data Serv,Pardot,Salesforce,19671790.68,8262152.0856,Migrations,AWS Management Console (Cloud Management),AWS Management Console,20458662.3072,2045866.23072,Integrations,Chef (Configuration Management),Chef,22504528.53792,2659626.099936,Test Env & Data Serv,Pardot,Salesforce,19671790.68,8262152.0856,Migrations,AWS Management Console (Cloud Management),AWS Management Console,20458662.3072,2045866.23072,Integrations,Chef (Configuration Management),Chef,22504528.53792,2659626.099936
P2SCSJ91BR52L8U,SR#010132,South,South-W,KARNATAKA,MYSORE,BL#05030411,West,West-S,Finance,Technical,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 3977453,16-05-2020,09-09-2020,28-10-2020,11-03-2021,P#0802,Infra,Workplace Services,T#0243,Google Cloud Console,Google Cloud Console (Cloud Management),Captive,Renewal,Build,R&R,73459530,18.7915059907077,13804151.9806957,Test Env & Data Serv,Water Resources Management,AECOM,39668146.2,15867258.48,Data Management,Clinical Trial Management,Medidata Solutions,43634960.82000001,5236195.298400001,CySec-Architecture,Adobe Experience Manager,Adobe,47998456.90200001,6807053.887920002,Test Env & Data Serv,Water Resources Management,AECOM,39668146.2,15867258.48,Data Management,Clinical Trial Management,Medidata Solutions,43634960.82000001,5236195.298400001,CySec-Architecture,Adobe Experience Manager,Adobe,47998456.90200001,6807053.887920002
P2SCSJ91BR52L8U,SR#010128,South,South-W,KARNATAKA,BANGALORE,BL#01010311,Central,Central-E,LifeSciences,Technical,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 9394364,17-05-2024,21-06-2024,19-07-2024,20-04-2025,P#0501,Cloud,Migration Services,T#0243,Google Cloud Console,Google Cloud Console (Cloud Management),Captive,New,Build,T&M,58730001,36.8088155114976,21617817.7179907,Data Engineering,Engineering Procurement,Fluor Corporation,26428500.45,11628540.198,AI & Analytics,Adobe PhoneGap (Apache Cordova),Adobe,27221355.4635,4083203.319525,Integrations,Systems Integration,"KBR, Inc.",29943491.00985,5308164.3153825,Data Engineering,Engineering Procurement,Fluor Corporation,26428500.45,11628540.198,AI & Analytics,Adobe PhoneGap (Apache Cordova),Adobe,27221355.4635,4083203.319525,Integrations,Systems Integration,"KBR, Inc.",29943491.00985,5308164.3153825
P2SCSJ91BR52L8U,SR#010162,West,West-DW,MAHARASHTRA,MUMBAI,BL#04040611,South,South-W,Telecom,Technical,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 8552164,07-06-2023,02-10-2023,01-12-2023,14-11-2024,P#0801,Infra,Network Management,T#0310,Meta,"Oculus Rift, Horizon Workrooms",Direct,New,Run,FP,35415585,20.0954270136981,7116913.03514924,Customer Experince,Puppet (Configuration Management),Puppet,18770260.05,4504862.412,Migration Services,PagerDuty (Incident Management),PagerDuty,20647286.055,2684147.187150001,Integrations,React Native,Facebook,22712014.6605,3489391.343295001,Customer Experince,Puppet (Configuration Management),Puppet,18770260.05,4504862.412,Migration Services,PagerDuty (Incident Management),PagerDuty,20647286.055,2684147.187150001,Integrations,React Native,Facebook,22712014.6605,3489391.343295001
P2SCSJ91BR52L8U,SR#010104,Central,Central-W,MADHYA PRADESH,INDORE,BL#03050699,North,North-SN,Telecom,Management,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 1960174,05-03-2021,23-05-2021,08-07-2021,30-05-2022,P#0307,Digital,Automation,T#0331,Nimble,Nimble (Social CRM),Direct,Renewal,Design,FP,64380577,39.5255505695671,25446777.5191141,Estate & CMDB,Adobe Creative Cloud,Adobe,28971259.65,11878216.4565,Apps Development,SEMrush,SEMrush,31288960.42200001,4067564.854860001,Maintenance,Project Controls,Fluor Corporation,34417856.46420001,5287834.311318001,Estate & CMDB,Adobe Creative Cloud,Adobe,28971259.65,11878216.4565,Apps Development,SEMrush,SEMrush,31288960.42200001,4067564.854860001,Maintenance,Project Controls,Fluor Corporation,34417856.46420001,5287834.311318001
P2SCSJ91BR52L8U,SR#010139,South,South-N,TAMIL NADU,CHENNAI,BL#05010622,West,West-DW,Telecom,Process,ID#65171585,ADANI GREEN ENERGY LIMITED,Power Generation & Distribution,Power Generation And Supply,OR# 1637946,17-07-2023,11-11-2023,13-12-2023,18-08-2024,P#0101,CySec,CySec-Architecture,T#0111,AECOM,Urban Planning,Direct,New,Run,T&M,69509537,20.575158197797,14301697.2003062,Test Management,Monday.com (Work Operating System),Monday.com,41705722.2,8758201.661999999,Integrations,Scalr (Cloud Management),Scalr,42539836.64399999,6380975.496599999,Connected Systems,Samsung Odyssey VR Headsets,Samsung,46793820.3084,8295268.145579999,Test Management,Monday.com (Work Operating System),Monday.com,41705722.2,8758201.661999999,Integrations,Scalr (Cloud Management),Scalr,42539836.64399999,6380975.496599999,Connected Systems,Samsung Odyssey VR Headsets,Samsung,46793820.3084,8295268.145579999
